year,month,day,team,offensive_interceptions
2017,10,15,Jacksonville,0.0
2017,10,15,Seattle,0.0
2017,10,15,New Orleans,0.0
2017,10,15,New England,0.0
2017,10,15,Minnesota,0.0
2017,10,15,LA Rams,0.0
2017,10,15,Las Vegas,0.0
2017,10,15,Kansas City,0.0
2017,10,15,Tennessee,0.0
2017,10,15,Chicago,0.0
2017,10,15,Dallas,0.0
2017,10,15,Houston,0.0
2017,10,15,Denver,1.0
2017,10,15,San Francisco,1.0
2017,10,15,LA Chargers,1.0
2017,10,15,Pittsburgh,1.0
2017,10,15,Washington,1.0
2017,10,15,Philadelphia,1.0
2017,10,15,Carolina,1.0
2017,10,15,Green Bay,1.0
2017,10,15,Buffalo,1.0
2017,10,15,Cleveland,1.0
2017,10,15,Detroit,1.0
2017,10,15,Baltimore,1.0
2017,10,15,NY Giants,1.0
2017,10,15,Indianapolis,2.0
2017,10,15,NY Jets,2.0
2017,10,15,Cincinnati,0.0
2017,10,15,Arizona,3.0
2017,10,8,New England,0.0
2017,10,8,Kansas City,0.0
2017,10,1,New England,1.0
2017,10,1,Minnesota,1.0
2017,10,1,Atlanta,0.0
2017,10,1,Dallas,1.0
2017,10,1,Buffalo,1.0
2017,10,1,Cincinnati,0.0
2017,10,1,Green Bay,1.0
2017,10,1,Kansas City,1.0
2017,10,1,Detroit,0.0
2017,10,1,Las Vegas,3.0
2017,10,1,San Francisco,0.0
2017,10,1,Denver,1.0
2017,10,1,Tennessee,1.0
2017,10,1,Washington,2.0
2017,10,1,Seattle,2.0
2017,10,1,Cleveland,1.0
2017,10,1,Philadelphia,0.0
2017,10,1,New Orleans,1.0
2017,10,1,Indianapolis,1.0
2017,10,1,Miami,1.0
2017,10,1,NY Giants,1.0
2017,10,1,Baltimore,2.0
2017,10,1,Jacksonville,0.0
2017,10,1,Pittsburgh,1.0
2017,10,1,Houston,3.0
2017,10,1,Arizona,2.0
2017,10,1,Tampa Bay,1.0
2017,10,1,Carolina,3.0
2017,10,1,Chicago,2.0
2017,10,1,LA Rams,2.0
2017,10,1,LA Chargers,2.0
2017,10,1,NY Jets,0.0
2017,9,24,Atlanta,0.0
2017,9,24,Tampa Bay,0.0
2017,9,24,Seattle,0.0
2017,9,24,New Orleans,0.0
2017,9,24,New England,0.0
2017,9,24,Minnesota,0.0
2017,9,24,Miami,0.0
2017,9,24,Las Vegas,0.0
2017,9,24,Kansas City,0.0
2017,9,24,LA Rams,0.0
2017,9,24,Tennessee,1.0
2017,9,24,Carolina,0.0
2017,9,24,Washington,0.0
2017,9,24,Buffalo,0.0
2017,9,24,LA Chargers,0.0
2017,9,24,Pittsburgh,0.0
2017,9,24,Houston,0.0
2017,9,24,Detroit,0.0
2017,9,24,Philadelphia,1.0
2017,9,24,Baltimore,1.0
2017,9,24,Jacksonville,2.0
2017,9,24,Green Bay,1.0
2017,9,24,Chicago,2.0
2017,9,24,San Francisco,1.0
2017,9,24,Denver,1.0
2017,9,24,Dallas,2.0
2017,9,24,NY Jets,0.0
2017,9,24,NY Giants,1.0
2017,9,24,Indianapolis,1.0
2017,9,24,Arizona,1.0
2017,9,24,Cincinnati,0.0
2017,9,24,Cleveland,4.0
2017,9,17,Atlanta,0.0
2017,9,17,Jacksonville,0.0
2017,9,17,Seattle,0.0
2017,9,17,New Orleans,0.0
2017,9,17,New England,0.0
2017,9,17,Minnesota,0.0
2017,9,17,LA Rams,0.0
2017,9,17,Las Vegas,0.0
2017,9,17,Kansas City,0.0
2017,9,17,Tennessee,0.0
2017,9,17,Chicago,0.0
2017,9,17,Dallas,0.0
2017,9,17,Houston,0.0
2017,9,17,Denver,1.0
2017,9,17,San Francisco,1.0
2017,9,17,LA Chargers,1.0
2017,9,17,Pittsburgh,1.0
2017,9,17,Washington,1.0
2017,9,17,Philadelphia,1.0
2017,9,17,Carolina,1.0
2017,9,17,Green Bay,1.0
2017,9,17,Buffalo,1.0
2017,9,17,Cleveland,1.0
2017,9,17,Detroit,1.0
2017,9,17,Baltimore,1.0
2017,9,17,NY Giants,1.0
2017,9,17,Indianapolis,2.0
2017,9,17,NY Jets,2.0
2017,9,17,Cincinnati,0.0
2017,9,17,Arizona,3.0
2017,9,10,New England,0.0
2017,9,10,Kansas City,0.0
2017,9,3,New England,1.0
2017,9,3,Minnesota,1.0
2017,9,3,Atlanta,0.0
2017,9,3,Dallas,1.0
2017,9,3,Buffalo,1.0
2017,9,3,Cincinnati,0.0
2017,9,3,Green Bay,1.0
2017,9,3,Kansas City,1.0
2017,9,3,Detroit,0.0
2017,9,3,Las Vegas,3.0
2017,9,3,San Francisco,0.0
2017,9,3,Denver,1.0
2017,9,3,Tennessee,1.0
2017,9,3,Washington,2.0
2017,9,3,Seattle,2.0
2017,9,3,Cleveland,1.0
2017,9,3,Philadelphia,0.0
2017,9,3,New Orleans,1.0
2017,9,3,Indianapolis,1.0
2017,9,3,Miami,1.0
2017,9,3,NY Giants,1.0
2017,9,3,Baltimore,2.0
2017,9,3,Jacksonville,0.0
2017,9,3,Pittsburgh,1.0
2017,9,3,Houston,3.0
2017,9,3,Arizona,2.0
2017,9,3,Tampa Bay,1.0
2017,9,3,Carolina,3.0
2017,9,3,Chicago,2.0
2017,9,3,LA Rams,2.0
2017,9,3,LA Chargers,2.0
2017,9,3,NY Jets,0.0
2017,2,26,New England,1.0
2017,2,26,Minnesota,1.0
2017,2,26,Atlanta,0.0
2017,2,26,Dallas,1.0
2017,2,26,Buffalo,1.0
2017,2,26,Cincinnati,0.0
2017,2,26,Green Bay,1.0
2017,2,26,Kansas City,1.0
2017,2,26,Detroit,0.0
2017,2,26,Las Vegas,3.0
2017,2,26,San Francisco,0.0
2017,2,26,Denver,1.0
2017,2,26,Tennessee,1.0
2017,2,26,Washington,2.0
2017,2,26,Seattle,2.0
2017,2,26,Cleveland,1.0
2017,2,26,Philadelphia,0.0
2017,2,26,New Orleans,1.0
2017,2,26,Indianapolis,1.0
2017,2,26,Miami,1.0
2017,2,26,NY Giants,1.0
2017,2,26,Baltimore,2.0
2017,2,26,Jacksonville,0.0
2017,2,26,Pittsburgh,1.0
2017,2,26,Houston,3.0
2017,2,26,Arizona,2.0
2017,2,26,Tampa Bay,1.0
2017,2,26,Carolina,3.0
2017,2,26,Chicago,2.0
2017,2,26,LA Rams,2.0
2017,2,26,LA Chargers,2.0
2017,2,26,NY Jets,0.0
2017,2,19,New England,1.0
2017,2,19,Minnesota,1.0
2017,2,19,Atlanta,0.0
2017,2,19,Dallas,1.0
2017,2,19,Buffalo,1.0
2017,2,19,Cincinnati,0.0
2017,2,19,Green Bay,1.0
2017,2,19,Kansas City,1.0
2017,2,19,Detroit,0.0
2017,2,19,Las Vegas,3.0
2017,2,19,San Francisco,0.0
2017,2,19,Denver,1.0
2017,2,19,Tennessee,1.0
2017,2,19,Washington,2.0
2017,2,19,Seattle,2.0
2017,2,19,Cleveland,1.0
2017,2,19,Philadelphia,0.0
2017,2,19,New Orleans,1.0
2017,2,19,Indianapolis,1.0
2017,2,19,Miami,1.0
2017,2,19,NY Giants,1.0
2017,2,19,Baltimore,2.0
2017,2,19,Jacksonville,0.0
2017,2,19,Pittsburgh,1.0
2017,2,19,Houston,3.0
2017,2,19,Arizona,2.0
2017,2,19,Tampa Bay,1.0
2017,2,19,Carolina,3.0
2017,2,19,Chicago,2.0
2017,2,19,LA Rams,2.0
2017,2,19,LA Chargers,2.0
2017,2,19,NY Jets,0.0
2017,2,12,New England,1.0
2017,2,12,Minnesota,1.0
2017,2,12,Atlanta,0.0
2017,2,12,Dallas,1.0
2017,2,12,Buffalo,1.0
2017,2,12,Cincinnati,0.0
2017,2,12,Green Bay,1.0
2017,2,12,Kansas City,1.0
2017,2,12,Detroit,0.0
2017,2,12,Las Vegas,3.0
2017,2,12,San Francisco,0.0
2017,2,12,Denver,1.0
2017,2,12,Tennessee,1.0
2017,2,12,Washington,2.0
2017,2,12,Seattle,2.0
2017,2,12,Cleveland,1.0
2017,2,12,Philadelphia,0.0
2017,2,12,New Orleans,1.0
2017,2,12,Indianapolis,1.0
2017,2,12,Miami,1.0
2017,2,12,NY Giants,1.0
2017,2,12,Baltimore,2.0
2017,2,12,Jacksonville,0.0
2017,2,12,Pittsburgh,1.0
2017,2,12,Houston,3.0
2017,2,12,Arizona,2.0
2017,2,12,Tampa Bay,1.0
2017,2,12,Carolina,3.0
2017,2,12,Chicago,2.0
2017,2,12,LA Rams,2.0
2017,2,12,LA Chargers,2.0
2017,2,12,NY Jets,0.0
2017,2,5,New England,0.0
2017,2,5,Minnesota,1.0
2017,2,5,Atlanta,0.0
2017,2,5,Dallas,1.0
2017,2,5,Buffalo,1.0
2017,2,5,Cincinnati,0.0
2017,2,5,Green Bay,1.0
2017,2,5,Kansas City,1.0
2017,2,5,Detroit,0.0
2017,2,5,Las Vegas,3.0
2017,2,5,San Francisco,0.0
2017,2,5,Denver,1.0
2017,2,5,Tennessee,1.0
2017,2,5,Washington,2.0
2017,2,5,Seattle,2.0
2017,2,5,Cleveland,1.0
2017,2,5,Philadelphia,0.0
2017,2,5,New Orleans,1.0
2017,2,5,Indianapolis,1.0
2017,2,5,Miami,1.0
2017,2,5,NY Giants,1.0
2017,2,5,Baltimore,2.0
2017,2,5,Jacksonville,0.0
2017,2,5,Pittsburgh,1.0
2017,2,5,Houston,3.0
2017,2,5,Arizona,2.0
2017,2,5,Tampa Bay,1.0
2017,2,5,Carolina,3.0
2017,2,5,Chicago,2.0
2017,2,5,LA Rams,2.0
2017,2,5,LA Chargers,2.0
2017,2,5,NY Jets,0.0
2017,1,29,New England,0.0
2017,1,29,Minnesota,0.0
2017,1,29,Dallas,0.0
2017,1,29,Buffalo,0.0
2017,1,29,Las Vegas,0.0
2017,1,29,Atlanta,0.0
2017,1,29,Kansas City,1.0
2017,1,29,Green Bay,0.0
2017,1,29,Cincinnati,1.0
2017,1,29,Detroit,1.0
2017,1,29,Washington,0.0
2017,1,29,San Francisco,1.0
2017,1,29,Tennessee,1.0
2017,1,29,Denver,1.0
2017,1,29,Seattle,0.0
2017,1,29,Cleveland,0.0
2017,1,29,Philadelphia,1.0
2017,1,29,New Orleans,0.0
2017,1,29,Indianapolis,2.0
2017,1,29,Miami,1.0
2017,1,29,Baltimore,1.0
2017,1,29,Pittsburgh,2.0
2017,1,29,Arizona,0.0
2017,1,29,Carolina,2.0
2017,1,29,Jacksonville,0.0
2017,1,29,Houston,0.0
2017,1,29,NY Giants,3.0
2017,1,29,Tampa Bay,2.0
2017,1,29,Chicago,5.0
2017,1,29,LA Rams,2.0
2017,1,29,LA Chargers,1.0
2017,1,29,NY Jets,3.0
2017,1,22,New England,0.0
2017,1,22,Minnesota,1.0
2017,1,22,Dallas,0.0
2017,1,22,Buffalo,0.0
2017,1,22,Las Vegas,1.0
2017,1,22,Kansas City,1.0
2017,1,22,Atlanta,0.0
2017,1,22,Cincinnati,1.0
2017,1,22,Detroit,1.0
2017,1,22,Green Bay,0.0
2017,1,22,Tennessee,1.0
2017,1,22,San Francisco,0.0
2017,1,22,Denver,1.0
2017,1,22,Washington,1.0
2017,1,22,Chicago,3.0
2017,1,22,Seattle,1.0
2017,1,22,Indianapolis,0.0
2017,1,22,Pittsburgh,0.0
2017,1,22,Miami,1.0
2017,1,22,Baltimore,1.0
2017,1,22,Cleveland,0.0
2017,1,22,NY Giants,0.0
2017,1,22,Philadelphia,1.0
2017,1,22,Carolina,0.0
2017,1,22,New Orleans,0.0
2017,1,22,Tampa Bay,3.0
2017,1,22,Arizona,0.0
2017,1,22,Jacksonville,1.0
2017,1,22,Houston,2.0
2017,1,22,LA Rams,0.0
2017,1,22,LA Chargers,1.0
2017,1,22,NY Jets,3.0
2017,1,15,New England,1.0
2017,1,15,Minnesota,0.0
2017,1,15,Dallas,2.0
2017,1,15,Las Vegas,0.0
2017,1,15,Kansas City,1.0
2017,1,15,Buffalo,1.0
2017,1,15,Cincinnati,0.0
2017,1,15,Atlanta,0.0
2017,1,15,Detroit,2.0
2017,1,15,Green Bay,0.0
2017,1,15,Tennessee,0.0
2017,1,15,Denver,0.0
2017,1,15,Washington,1.0
2017,1,15,San Francisco,0.0
2017,1,15,Chicago,0.0
2017,1,15,Seattle,5.0
2017,1,15,Pittsburgh,3.0
2017,1,15,Tampa Bay,0.0
2017,1,15,Baltimore,1.0
2017,1,15,Philadelphia,1.0
2017,1,15,Miami,1.0
2017,1,15,Indianapolis,2.0
2017,1,15,NY Giants,1.0
2017,1,15,Cleveland,1.0
2017,1,15,Carolina,1.0
2017,1,15,Houston,1.0
2017,1,15,New Orleans,3.0
2017,1,15,Jacksonville,0.0
2017,1,15,Arizona,2.0
2017,1,15,LA Rams,2.0
2017,1,15,LA Chargers,3.0
2017,1,15,NY Jets,1.0
2017,1,8,New England,0.0
2017,1,8,Dallas,0.0
2017,1,8,Minnesota,0.0
2017,1,8,Kansas City,0.0
2017,1,8,Buffalo,1.0
2017,1,8,Detroit,0.0
2017,1,8,Las Vegas,0.0
2017,1,8,Seattle,1.0
2017,1,8,Cincinnati,0.0
2017,1,8,Atlanta,1.0
2017,1,8,Tennessee,0.0
2017,1,8,Green Bay,0.0
2017,1,8,Denver,0.0
2017,1,8,Washington,1.0
2017,1,8,Chicago,0.0
2017,1,8,San Francisco,0.0
2017,1,8,Pittsburgh,1.0
2017,1,8,Indianapolis,0.0
2017,1,8,New Orleans,3.0
2017,1,8,Philadelphia,3.0
2017,1,8,Miami,3.0
2017,1,8,Baltimore,1.0
2017,1,8,Cleveland,0.0
2017,1,8,Tampa Bay,1.0
2017,1,8,NY Giants,2.0
2017,1,8,Carolina,1.0
2017,1,8,Arizona,0.0
2017,1,8,Houston,0.0
2017,1,8,LA Chargers,2.0
2017,1,8,LA Rams,2.0
2017,1,8,Jacksonville,2.0
2017,1,8,NY Jets,3.0
2017,1,1,New England,0.0
2017,1,1,Dallas,0.0
2017,1,1,Minnesota,1.0
2017,1,1,Buffalo,0.0
2017,1,1,Kansas City,0.0
2017,1,1,Seattle,2.0
2017,1,1,Las Vegas,1.0
2017,1,1,Detroit,0.0
2017,1,1,Atlanta,1.0
2017,1,1,Cincinnati,0.0
2017,1,1,Washington,0.0
2017,1,1,Tennessee,0.0
2017,1,1,Pittsburgh,0.0
2017,1,1,Philadelphia,1.0
2017,1,1,New Orleans,0.0
2017,1,1,Denver,0.0
2017,1,1,Miami,0.0
2017,1,1,Green Bay,0.0
2017,1,1,San Francisco,1.0
2017,1,1,Chicago,2.0
2017,1,1,Indianapolis,2.0
2017,1,1,NY Giants,0.0
2017,1,1,Baltimore,1.0
2017,1,1,Tampa Bay,1.0
2017,1,1,Cleveland,0.0
2017,1,1,Carolina,1.0
2017,1,1,LA Chargers,1.0
2017,1,1,LA Rams,1.0
2017,1,1,Arizona,1.0
2017,1,1,Jacksonville,0.0
2017,1,1,Houston,3.0
2017,1,1,NY Jets,0.0
2016,12,25,New England,0.0
2016,12,25,Minnesota,0.0
2016,12,25,Dallas,0.0
2016,12,25,Buffalo,0.0
2016,12,25,Las Vegas,0.0
2016,12,25,Kansas City,1.0
2016,12,25,Atlanta,0.0
2016,12,25,Green Bay,0.0
2016,12,25,Cincinnati,1.0
2016,12,25,Detroit,1.0
2016,12,25,Denver,1.0
2016,12,25,Washington,0.0
2016,12,25,San Francisco,1.0
2016,12,25,Tennessee,1.0
2016,12,25,Seattle,0.0
2016,12,25,Pittsburgh,0.0
2016,12,25,Cleveland,0.0
2016,12,25,Baltimore,1.0
2016,12,25,New Orleans,0.0
2016,12,25,Philadelphia,1.0
2016,12,25,Indianapolis,2.0
2016,12,25,Miami,1.0
2016,12,25,Arizona,0.0
2016,12,25,Carolina,2.0
2016,12,25,Jacksonville,0.0
2016,12,25,Houston,0.0
2016,12,25,NY Giants,3.0
2016,12,25,Tampa Bay,2.0
2016,12,25,Chicago,5.0
2016,12,25,LA Rams,2.0
2016,12,25,LA Chargers,1.0
2016,12,25,NY Jets,3.0
2016,12,18,New England,1.0
2016,12,18,Minnesota,0.0
2016,12,18,Dallas,2.0
2016,12,18,Las Vegas,0.0
2016,12,18,Kansas City,1.0
2016,12,18,Buffalo,1.0
2016,12,18,Cincinnati,0.0
2016,12,18,Atlanta,0.0
2016,12,18,Detroit,2.0
2016,12,18,Green Bay,0.0
2016,12,18,Tennessee,0.0
2016,12,18,Denver,0.0
2016,12,18,Washington,1.0
2016,12,18,San Francisco,0.0
2016,12,18,Chicago,0.0
2016,12,18,Seattle,1.0
2016,12,18,Pittsburgh,3.0
2016,12,18,Tampa Bay,0.0
2016,12,18,Baltimore,1.0
2016,12,18,Philadelphia,1.0
2016,12,18,Indianapolis,2.0
2016,12,18,Miami,1.0
2016,12,18,NY Giants,1.0
2016,12,18,Cleveland,1.0
2016,12,18,Carolina,1.0
2016,12,18,Houston,1.0
2016,12,18,New Orleans,3.0
2016,12,18,LA Rams,0.0
2016,12,18,Jacksonville,0.0
2016,12,18,Arizona,2.0
2016,12,18,LA Chargers,3.0
2016,12,18,NY Jets,3.0
2016,12,11,New England,0.0
2016,12,11,Dallas,0.0
2016,12,11,Minnesota,0.0
2016,12,11,Las Vegas,0.0
2016,12,11,Kansas City,1.0
2016,12,11,Buffalo,1.0
2016,12,11,Detroit,0.0
2016,12,11,Seattle,1.0
2016,12,11,Cincinnati,0.0
2016,12,11,Atlanta,1.0
2016,12,11,Tennessee,0.0
2016,12,11,Green Bay,0.0
2016,12,11,Denver,0.0
2016,12,11,Washington,1.0
2016,12,11,Chicago,0.0
2016,12,11,San Francisco,0.0
2016,12,11,Pittsburgh,1.0
2016,12,11,Indianapolis,0.0
2016,12,11,New Orleans,3.0
2016,12,11,Philadelphia,3.0
2016,12,11,Miami,3.0
2016,12,11,Baltimore,1.0
2016,12,11,Cleveland,0.0
2016,12,11,Tampa Bay,1.0
2016,12,11,NY Giants,2.0
2016,12,11,Carolina,1.0
2016,12,11,Arizona,0.0
2016,12,11,Houston,0.0
2016,12,11,LA Chargers,2.0
2016,12,11,LA Rams,2.0
2016,12,11,Jacksonville,2.0
2016,12,11,NY Jets,3.0
2016,12,4,New England,0.0
2016,12,4,Dallas,0.0
2016,12,4,Minnesota,0.0
2016,12,4,Buffalo,0.0
2016,12,4,Kansas City,0.0
2016,12,4,Seattle,2.0
2016,12,4,Las Vegas,1.0
2016,12,4,Detroit,0.0
2016,12,4,Atlanta,1.0
2016,12,4,Cincinnati,0.0
2016,12,4,Washington,0.0
2016,12,4,Tennessee,0.0
2016,12,4,Pittsburgh,0.0
2016,12,4,Philadelphia,1.0
2016,12,4,New Orleans,0.0
2016,12,4,Denver,0.0
2016,12,4,Miami,0.0
2016,12,4,Green Bay,0.0
2016,12,4,San Francisco,1.0
2016,12,4,Chicago,2.0
2016,12,4,Indianapolis,2.0
2016,12,4,NY Giants,0.0
2016,12,4,Baltimore,1.0
2016,12,4,Tampa Bay,1.0
2016,12,4,Cleveland,0.0
2016,12,4,Carolina,1.0
2016,12,4,LA Chargers,1.0
2016,12,4,LA Rams,1.0
2016,12,4,Arizona,1.0
2016,12,4,Jacksonville,0.0
2016,12,4,Houston,3.0
2016,12,4,NY Jets,0.0
2016,11,27,New England,0.0
2016,11,27,Dallas,0.0
2016,11,27,Minnesota,1.0
2016,11,27,Seattle,0.0
2016,11,27,Buffalo,1.0
2016,11,27,Las Vegas,1.0
2016,11,27,Kansas City,1.0
2016,11,27,Detroit,0.0
2016,11,27,Atlanta,1.0
2016,11,27,Cincinnati,2.0
2016,11,27,Washington,0.0
2016,11,27,Philadelphia,2.0
2016,11,27,Chicago,1.0
2016,11,27,Pittsburgh,0.0
2016,11,27,Tennessee,0.0
2016,11,27,San Francisco,0.0
2016,11,27,Miami,1.0
2016,11,27,New Orleans,1.0
2016,11,27,Green Bay,1.0
2016,11,27,Denver,2.0
2016,11,27,Baltimore,0.0
2016,11,27,Indianapolis,2.0
2016,11,27,Tampa Bay,0.0
2016,11,27,NY Giants,0.0
2016,11,27,Houston,1.0
2016,11,27,Cleveland,1.0
2016,11,27,LA Rams,0.0
2016,11,27,Carolina,0.0
2016,11,27,LA Chargers,4.0
2016,11,27,Arizona,2.0
2016,11,27,Jacksonville,2.0
2016,11,27,NY Jets,1.0
2016,11,20,New England,1.0
2016,11,20,Dallas,0.0
2016,11,20,Minnesota,1.0
2016,11,20,Buffalo,1.0
2016,11,20,Seattle,0.0
2016,11,20,Las Vegas,0.0
2016,11,20,Kansas City,1.0
2016,11,20,Cincinnati,1.0
2016,11,20,Atlanta,1.0
2016,11,20,Philadelphia,0.0
2016,11,20,Detroit,1.0
2016,11,20,Chicago,2.0
2016,11,20,Indianapolis,2.0
2016,11,20,Green Bay,2.0
2016,11,20,Washington,0.0
2016,11,20,Miami,0.0
2016,11,20,Tennessee,0.0
2016,11,20,New Orleans,1.0
2016,11,20,Denver,2.0
2016,11,20,San Francisco,0.0
2016,11,20,Pittsburgh,0.0
2016,11,20,Baltimore,2.0
2016,11,20,Houston,0.0
2016,11,20,LA Chargers,4.0
2016,11,20,Cleveland,2.0
2016,11,20,Carolina,0.0
2016,11,20,Arizona,2.0
2016,11,20,Tampa Bay,1.0
2016,11,20,NY Giants,2.0
2016,11,20,LA Rams,0.0
2016,11,20,Jacksonville,1.0
2016,11,20,NY Jets,1.0
2016,11,13,New England,0.0
2016,11,13,Minnesota,0.0
2016,11,13,Dallas,0.0
2016,11,13,Kansas City,0.0
2016,11,13,Buffalo,1.0
2016,11,13,Las Vegas,0.0
2016,11,13,Seattle,0.0
2016,11,13,Cincinnati,1.0
2016,11,13,Atlanta,0.0
2016,11,13,Chicago,0.0
2016,11,13,Detroit,1.0
2016,11,13,Philadelphia,2.0
2016,11,13,Green Bay,1.0
2016,11,13,New Orleans,0.0
2016,11,13,Denver,1.0
2016,11,13,Indianapolis,2.0
2016,11,13,LA Chargers,0.0
2016,11,13,Miami,0.0
2016,11,13,Washington,1.0
2016,11,13,Tennessee,2.0
2016,11,13,Arizona,1.0
2016,11,13,Pittsburgh,1.0
2016,11,13,NY Giants,2.0
2016,11,13,San Francisco,1.0
2016,11,13,Baltimore,2.0
2016,11,13,Cleveland,2.0
2016,11,13,Houston,1.0
2016,11,13,Tampa Bay,0.0
2016,11,13,Carolina,0.0
2016,11,13,Jacksonville,1.0
2016,11,13,LA Rams,1.0
2016,11,13,NY Jets,2.0
2016,11,6,New England,0.0
2016,11,6,Minnesota,0.0
2016,11,6,Buffalo,0.0
2016,11,6,Dallas,1.0
2016,11,6,Kansas City,0.0
2016,11,6,Cincinnati,1.0
2016,11,6,Las Vegas,0.0
2016,11,6,Philadelphia,0.0
2016,11,6,Seattle,1.0
2016,11,6,Atlanta,0.0
2016,11,6,Chicago,0.0
2016,11,6,Detroit,0.0
2016,11,6,Green Bay,0.0
2016,11,6,Indianapolis,1.0
2016,11,6,Denver,1.0
2016,11,6,New Orleans,0.0
2016,11,6,Tennessee,0.0
2016,11,6,Baltimore,2.0
2016,11,6,NY Giants,0.0
2016,11,6,Washington,1.0
2016,11,6,LA Chargers,3.0
2016,11,6,San Francisco,1.0
2016,11,6,Pittsburgh,1.0
2016,11,6,Arizona,1.0
2016,11,6,Miami,0.0
2016,11,6,Cleveland,2.0
2016,11,6,Tampa Bay,0.0
2016,11,6,Houston,1.0
2016,11,6,Jacksonville,0.0
2016,11,6,Carolina,0.0
2016,11,6,LA Rams,4.0
2016,11,6,NY Jets,0.0
2016,10,30,New England,0.0
2016,10,30,LA Chargers,0.0
2016,10,30,Philadelphia,0.0
2016,10,30,Dallas,0.0
2016,10,30,Minnesota,0.0
2016,10,30,New Orleans,1.0
2016,10,30,Atlanta,0.0
2016,10,30,Las Vegas,1.0
2016,10,30,Kansas City,0.0
2016,10,30,Green Bay,0.0
2016,10,30,Cincinnati,0.0
2016,10,30,Chicago,0.0
2016,10,30,Seattle,1.0
2016,10,30,Buffalo,1.0
2016,10,30,Detroit,1.0
2016,10,30,Indianapolis,1.0
2016,10,30,Cleveland,0.0
2016,10,30,Denver,0.0
2016,10,30,LA Rams,1.0
2016,10,30,NY Giants,2.0
2016,10,30,San Francisco,1.0
2016,10,30,Washington,0.0
2016,10,30,Miami,1.0
2016,10,30,Baltimore,2.0
2016,10,30,Pittsburgh,1.0
2016,10,30,Arizona,4.0
2016,10,30,Tennessee,2.0
2016,10,30,Houston,1.0
2016,10,30,Carolina,3.0
2016,10,30,Tampa Bay,1.0
2016,10,30,Jacksonville,3.0
2016,10,30,NY Jets,6.0
2016,10,23,New England,0.0
2016,10,23,Minnesota,0.0
2016,10,23,New Orleans,0.0
2016,10,23,Las Vegas,0.0
2016,10,23,Dallas,0.0
2016,10,23,Philadelphia,0.0
2016,10,23,Arizona,0.0
2016,10,23,LA Chargers,0.0
2016,10,23,NY Giants,0.0
2016,10,23,Atlanta,1.0
2016,10,23,Seattle,0.0
2016,10,23,NY Jets,0.0
2016,10,23,Kansas City,0.0
2016,10,23,Buffalo,1.0
2016,10,23,Cincinnati,0.0
2016,10,23,Detroit,1.0
2016,10,23,Green Bay,1.0
2016,10,23,Indianapolis,1.0
2016,10,23,Tennessee,1.0
2016,10,23,Baltimore,2.0
2016,10,23,Carolina,1.0
2016,10,23,Miami,2.0
2016,10,23,LA Rams,0.0
2016,10,23,Chicago,1.0
2016,10,23,San Francisco,2.0
2016,10,23,Houston,1.0
2016,10,23,Washington,1.0
2016,10,23,Cleveland,2.0
2016,10,23,Jacksonville,2.0
2016,10,23,Denver,1.0
2016,10,23,Pittsburgh,2.0
2016,10,23,Tampa Bay,4.0
2016,10,16,Atlanta,0.0
2016,10,16,Miami,0.0
2016,10,16,Minnesota,0.0
2016,10,16,New England,0.0
2016,10,16,New Orleans,0.0
2016,10,16,Philadelphia,0.0
2016,10,16,Arizona,0.0
2016,10,16,LA Chargers,0.0
2016,10,16,San Francisco,0.0
2016,10,16,Baltimore,0.0
2016,10,16,Las Vegas,0.0
2016,10,16,Indianapolis,0.0
2016,10,16,Green Bay,0.0
2016,10,16,Detroit,0.0
2016,10,16,Dallas,0.0
2016,10,16,Buffalo,1.0
2016,10,16,NY Jets,0.0
2016,10,16,Kansas City,1.0
2016,10,16,Seattle,1.0
2016,10,16,Tampa Bay,1.0
2016,10,16,Carolina,1.0
2016,10,16,Jacksonville,1.0
2016,10,16,Chicago,1.0
2016,10,16,Cincinnati,1.0
2016,10,16,Pittsburgh,1.0
2016,10,16,Cleveland,1.0
2016,10,16,NY Giants,1.0
2016,10,16,Tennessee,1.0
2016,10,16,Houston,1.0
2016,10,16,Washington,2.0
2016,10,16,Denver,2.0
2016,10,16,LA Rams,2.0
2016,10,9,Carolina,1.0
2016,10,9,Denver,2.0
2016,10,2,Kansas City,0.0
2016,10,2,New England,2.0
2016,10,2,Green Bay,1.0
2016,10,2,Minnesota,0.0
2016,10,2,Buffalo,0.0
2016,10,2,Cincinnati,1.0
2016,10,2,Seattle,2.0
2016,10,2,Carolina,1.0
2016,10,2,Washington,0.0
2016,10,2,LA Rams,0.0
2016,10,2,New Orleans,0.0
2016,10,2,Cleveland,2.0
2016,10,2,San Francisco,1.0
2016,10,2,Chicago,3.0
2016,10,2,Miami,0.0
2016,10,2,LA Chargers,1.0
2016,10,2,Las Vegas,1.0
2016,10,2,NY Giants,0.0
2016,10,2,Detroit,0.0
2016,10,2,Tampa Bay,2.0
2016,10,2,Houston,4.0
2016,10,2,NY Jets,3.0
2016,10,2,Arizona,4.0
2016,10,2,Atlanta,1.0
2016,10,2,Tennessee,1.0
2016,10,2,Jacksonville,2.0
2016,10,2,Philadelphia,1.0
2016,10,2,Indianapolis,1.0
2016,10,2,Pittsburgh,0.0
2016,10,2,Denver,1.0
2016,10,2,Baltimore,2.0
2016,10,2,Dallas,2.0
